id,family_id,class_code,source_kind,owner_stage,destination,status,package_status,possible_reference_ids,evidence,evidence_level,legacy-vector-symbols,transformer-vector-shapes,guy-vector-shapes,declarative-vector-packages,raster-template,raster-hough-generalizado,structural-raster-graph,structural-vector-graph,document-local-legend,learned-e11
cemig-eo-r3-s33-v042,family-f02-33,RASCUNHO_RETIRAR_EI_DISJUNTOR,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v043,family-f02-33,RASCUNHO_RETIRAR_EI_CHAVE_GAS,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v044,family-f02-33,RASCUNHO_RETIRAR_EI_CHAVE_OLEO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v045,family-f02-33,RASCUNHO_RETIRAR_EI_CHAVE_VACUO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v046,family-f02-33,RASCUNHO_RETIRAR_EI_GRAMPO_LINHA_VIVA,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v047,family-f02-33,RASCUNHO_EXISTENTE_ESTAI_ANCORA,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v048,family-f02-33,RASCUNHO_EXISTENTE_ESTAI_CZ_CZ,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v049,family-f02-33,RASCUNHO_EXISTENTE_ESTAI_CRUZETA_POSTE,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v050,family-f02-33,RASCUNHO_EXISTENTE_ESTAI_CRUZETA_POSTE_COM_SECCIONAMENTO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v051,family-f02-33,RASCUNHO_EXISTENTE_ESTAI_POSTE_A_POSTE,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v052,family-f02-33,RASCUNHO_RETIRAR_ESTAI_ANCORA,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v053,family-f02-33,RASCUNHO_RETIRAR_ESTAI_CZ_CZ,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v054,family-f02-33,RASCUNHO_RETIRAR_ESTAI_CRUZETA_POSTE,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v055,family-f02-33,RASCUNHO_RETIRAR_ESTAI_CRUZETA_POSTE_COM_SECCIONAMENTO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v056,family-f02-33,RASCUNHO_RETIRAR_ESTAI_POSTE_A_POSTE,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v057,family-f02-33,RASCUNHO_RETIRAR_ATERRAMENTO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v058,family-f02-33,RASCUNHO_RETIRAR_ATERRAMENTO_TEMPORARIO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v059,family-f02-33,RASCUNHO_RETIRAR_MUFLA,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v060,family-f02-33,RASCUNHO_RETIRAR_CONECTOR,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v061,family-f02-33,RASCUNHO_EXISTENTE_ATERRAMENTO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v062,family-f02-33,RASCUNHO_EXISTENTE_ATERRAMENTO_TEMPORARIO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v063,family-f02-33,RASCUNHO_EXISTENTE_MUFLA,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v064,family-f02-33,RASCUNHO_EXISTENTE_CONECTOR,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v065,family-f02-33,RASCUNHO_EXISTENTE_EI_SECCIONAMENTO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v066,family-f02-33,RASCUNHO_RETIRAR_EI_SECCIONAMENTO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v067,family-f02-33,RASCUNHO_EXISTENTE_TORRE,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v068,family-f02-33,RASCUNHO_EXISTENTE_EP_PARA_RAIOS_MT,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v069,family-f02-33,RASCUNHO_RETIRAR_EP_PARA_RAIOS_MT,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v070,family-f02-33,RASCUNHO_EXISTENTE_EP_PARA_RAIOS_BT,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v071,family-f02-33,RASCUNHO_RETIRAR_EP_PARA_RAIOS_BT,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v072,family-f02-33,RASCUNHO_RETIRAR_TRANSFORMADOR_MUNDO_INTERNO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v073,family-f02-33,RASCUNHO_RETIRAR_REGULADOR_TENSAO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v074,family-f02-33,RASCUNHO_RETIRAR_REGULADOR_TENSAO_MUNDO_INTERNO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v075,family-f02-33,RASCUNHO_RETIRAR_USINA,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v076,family-f02-33,RASCUNHO_RETIRAR_ER_BANCO_CAPACITOR,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v077,family-f02-33,RASCUNHO_EXISTENTE_TRANSFORMADOR_MUNDO_INTERNO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v078,family-f02-33,RASCUNHO_EXISTENTE_REGULADOR_TENSAO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v079,family-f02-33,RASCUNHO_EXISTENTE_REGULADOR_TENSAO_MUNDO_INTERNO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v080,family-f02-33,RASCUNHO_EXISTENTE_USINA,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v081,family-f02-33,RASCUNHO_EXISTENTE_ER_BANCO_CAPACITOR,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v082,family-f02-33,RASCUNHO_RETIRAR_EI_TERMINAL_DESCONECTAVEL,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v083,family-f02-33,RASCUNHO_RETIRAR_EI_FUSIVEL_LIMITADOR_CORRENTE,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v084,family-f02-33,RASCUNHO_RETIRAR_EI_FUSIVEL,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v085,family-f02-33,RASCUNHO_RETIRAR_EI_PROTETOR_RETICULADO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v086,family-f02-33,RASCUNHO_EXISTENTE_EI_TERMINAL_DESCONECTAVEL,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v087,family-f02-33,RASCUNHO_EXISTENTE_EI_FUSIVEL_LIMITADOR_CORRENTE,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v088,family-f02-33,RASCUNHO_EXISTENTE_EI_FUSIVEL,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v089,family-f02-33,RASCUNHO_EXISTENTE_EI_PROTETOR_RETICULADO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
